doc_id,document_link,page_count,cleaned_filer_names,member_name,member_id,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500022688,https://www.documentcloud.org/documents/24135942-500022688,24,Susan Brooks,"Brooks, Susan W.",B001284,TRUE,IN,5,R,2019,Original,2019-12-12,2019-12-16,5,Hudson Institute;Association Of Marshall Scholars,"London, United Kingdom; Oxford, United Kingdom",international,NA
500022694,https://www.documentcloud.org/documents/24165989-500022694,23,Elise M. Stefanik,"Stefanik, Elise",S001196,TRUE,NY,21,R,2019,Original,2019-12-12,2019-12-16,5,Hudson Institute;Association Of Marshall Scholars,"London, United Kingdom; Oxford, United Kingdom",international,NA
500022869,https://www.documentcloud.org/documents/24135829-500022869,1,Mitchell Rivard,"Kildee, Daniel",K000380,FALSE,MI,8,D,2020,Amendment,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022870,https://www.documentcloud.org/documents/24135828-500022870,22,Jesse Von Stein,"Young, Don",Y000033,FALSE,AK,0,R,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022875,https://www.documentcloud.org/documents/24135825-500022875,25,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2020,Original,2020-02-15,2020-02-24,10,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022876,https://www.documentcloud.org/documents/24135824-500022876,21,Linda Sanchez,"Sanchez, Linda",S001156,TRUE,CA,38,D,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022891,https://www.documentcloud.org/documents/24135809-500022891,15,Brenda L. Lawrence,"Lawrence, Brenda L.",L000581,TRUE,MI,14,D,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022894,https://www.documentcloud.org/documents/24135806-500022894,25,Greg Walden,"Walden, Greg",W000791,TRUE,OR,2,R,2020,Original,2020-02-14,2020-02-23,10,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022895,https://www.documentcloud.org/documents/24135805-500022895,25,Larry Bucshon,"Bucshon, Larry",B001275,TRUE,IN,8,R,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022898,https://www.documentcloud.org/documents/24135802-500022898,16,C.A. Dutch Ruppersberger,"Ruppersberger, C.",R000576,TRUE,MD,2,D,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022899,https://www.documentcloud.org/documents/24135801-500022899,15,Robin Kelly,"Kelly, Robin",K000385,TRUE,IL,2,D,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022900,https://www.documentcloud.org/documents/24135800-500022900,15,Bill Flores,"Flores, Bill",F000461,TRUE,TX,17,R,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022907,https://www.documentcloud.org/documents/24135793-500022907,25,Chellie Pingree,"Pingree, Chellie",P000597,TRUE,ME,1,D,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022911,https://www.documentcloud.org/documents/24135789-500022911,18,Mark Green,"Green, Mark",G000590,TRUE,TN,7,R,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022913,https://www.documentcloud.org/documents/24135787-500022913,36,Craig Anderson,"Scott, Austin",S001189,FALSE,GA,8,R,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022921,https://www.documentcloud.org/documents/24135779-500022921,14,Michael R. Turner,"Turner, Michael",T000463,TRUE,OH,10,R,2020,Original,2020-02-16,2020-02-20,5,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500022926,https://www.documentcloud.org/documents/24135775-500022926,34,Sofya Leonova,"Lipinski, Daniel",L000563,FALSE,IL,3,D,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022928,https://www.documentcloud.org/documents/24135773-500022928,21,James Baird,"Baird, James",B001307,TRUE,IN,4,R,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022932,https://www.documentcloud.org/documents/24135768-500022932,36,Abbie M. Sorrendino,"Morelle, Joseph",M001206,FALSE,NY,25,D,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022943,https://www.documentcloud.org/documents/24135757-500022943,25,Mike Quigley,"Quigley, Mike",Q000023,TRUE,IL,5,D,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022965,https://www.documentcloud.org/documents/24135736-500022965,35,Tom Reed,"Reed, Tom",R000585,TRUE,NY,23,R,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500022968,https://www.documentcloud.org/documents/24135733-500022968,25,Christina Ingram,"Scott, Robert",S000185,FALSE,VA,3,D,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico City, Mexico",international,NA
500022982,https://www.documentcloud.org/documents/24135719-500022982,14,Rob Bishop,"Bishop, Rob",B001250,TRUE,UT,1,R,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500023029,https://www.documentcloud.org/documents/24135676-500023029,131,Eric Swalwell,"Swalwell, Eric",S001193,TRUE,CA,14,D,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Munich, Germany",international,NA
500023051,https://www.documentcloud.org/documents/24135659-500023051,26,Jay Kronzer,"Green, Mark",G000590,FALSE,TN,7,R,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Mexico",international,NA
500023053,https://www.documentcloud.org/documents/24135658-500023053,23,Andy Barr,"Barr, Andy",B001282,TRUE,KY,6,R,2020,Original,2020-02-15,2020-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500023056,https://www.documentcloud.org/documents/24135656-500023056,12,Antonia Hill,"Hoyer, Steny",H000874,FALSE,MD,5,D,2020,Original,2020-02-17,2020-02-22,6,Woodrow Wilson Center,"El Paso, TX; Juarez, Mexico",international,NA
500023059,https://www.documentcloud.org/documents/24135655-500023059,25,Barbara Lee,"Lee, Barbara",L000551,TRUE,CA,12,D,2020,Original,2020-02-15,2020-02-20,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Elmau, Germany; Munich, Germany",international,NA
500023072,https://www.documentcloud.org/documents/24166063-500023072,23,Emanuel Cleaver,"Cleaver, Emanuel",C001061,TRUE,MO,5,D,2019,Amendment,2019-08-12,2019-08-19,8,Aspen Institute,"Kigali, Rwanda",international,NA
500023286,https://www.documentcloud.org/documents/24135452-500023286,18,Brendan Boyle,"Boyle, Brendan",B001296,TRUE,PA,2,D,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023287,https://www.documentcloud.org/documents/24135453-500023287,18,Darren Soto,"Soto, Darren",S001200,TRUE,FL,9,D,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023288,https://www.documentcloud.org/documents/24135451-500023288,19,Peter Meijer,"Meijer, Peter",M001186,TRUE,MI,3,R,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023293,https://www.documentcloud.org/documents/24135448-500023293,29,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023295,https://www.documentcloud.org/documents/24135447-500023295,19,Tony Gonzales,"Gonzales, Tony",G000594,TRUE,TX,23,R,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023297,https://www.documentcloud.org/documents/24135444-500023297,20,Young Kim,"Kim, Young",K000397,TRUE,CA,40,R,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023302,https://www.documentcloud.org/documents/24135434-500023302,1,Ami Bera,"Bera, Ami",B001287,TRUE,CA,6,D,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress,"Seoul, South Korea",international,NA
500023343,https://www.documentcloud.org/documents/24166070-500023343,20,Jaime Beutler,"Herrera Beutler, Jaime",H001056,TRUE,WA,3,R,2021,Original,2021-07-05,2021-07-11,7,U.S. Association Of Former Members Of Congress; The Korea Society,"Seoul, South Korea",international,NA
500024210,https://www.documentcloud.org/documents/24134653-500024210,22,Jesus Chuy Garcia,"García, Jesús",G000586,FALSE,IL,4,D,2022,Original,2022-03-19,2022-03-21,3,Witness For Peace;Institute For Policy Studies;CISPES Education Fund;Network In Solidarity with the People of Guatemala;School of the Americas Watch Educational Fund,Guatemala; Honduras,international,NA
500024211,https://www.documentcloud.org/documents/24134654-500024211,22,Katharine Durkin,"Schakowsky, Janice",S001145,FALSE,IL,9,D,2022,Original,2022-03-19,2022-03-27,9,Witness For Peace;Institute For Policy Studies;CISPES Education Fund;Network In Solidarity with the People of Guatemala;School of the Americas Watch Educational Fund,Guatemala; Honduras,international,NA
500024228,https://www.documentcloud.org/documents/24134643-500024228,24,Naomi Meria Lake,"García, Jesús",G000586,FALSE,IL,4,D,2022,Original,2022-03-19,2022-03-27,9,Witness For Peace;institute For Policy Studies;cispes Education Fund Network In Solidarity With,Guatemala; Honduras,international,NA
500024234,https://www.documentcloud.org/documents/24134635-500024234,16,IIhan Omar,"Omar, Ilhan",O000173,TRUE,MN,5,D,2022,Amendment,2022-03-19,2022-03-27,9,Witness For Peace;Institute For Policy Studies;CISPES Education Fund;Network In Solidarity with the People of Guatemala;School of the Americas Watch Educational Fund,Guatemala; Honduras,international,NA
500024236,https://www.documentcloud.org/documents/24134634-500024236,16,Ryan Morgan,"Omar, Ilhan",O000173,FALSE,MN,5,D,2022,Amendment,2022-03-19,2022-03-27,9,Witness For Peace;Institute For Policy Studies;CISPES Education Fund;Network In Solidarity with the People of Guatemala;School of the Americas Watch Educational Fund,Guatemala; Honduras,international,NA
500024290,https://www.documentcloud.org/documents/24134585-500024290,18,James Max Pedrotti,"Miller, Carol",M001205,FALSE,WV,1,R,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024294,https://www.documentcloud.org/documents/24134582-500024294,18,Nareetorn Ketudat,"Malinowski, Tom",M001203,FALSE,NJ,7,D,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024325,https://www.documentcloud.org/documents/24134544-500024325,17,Elizabeth Dudley,"Strickland, Marilyn",S001159,FALSE,WA,10,D,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024330,https://www.documentcloud.org/documents/24134557-500024330,33,James Franklin Loomis III,"Murphy, Stephanie N.",M001202,FALSE,FL,7,D,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024331,https://www.documentcloud.org/documents/24134555-500024331,18,Jesse Von Stein,"Johnson, Cheryl L.",NA,FALSE,NA,NA,NA,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024336,https://www.documentcloud.org/documents/24134556-500024336,18,Mary Joseph,"Wagner, Ann",W000812,FALSE,MO,2,R,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024342,https://www.documentcloud.org/documents/24134554-500024342,18,Troy Dougall,"Curtis, John",C001114,FALSE,UT,3,R,2022,Original,2022-04-16,2022-04-23,8,Center For Strategic And International Studies;Carnegie Corporation Of New York,Singapore,international,NA
500024555,https://www.documentcloud.org/documents/24134299-500024555,16,Scott Olson,"Schrader, Kurt",S001180,FALSE,OR,5,D,2022,Original,2022-05-20,2022-05-29,10,The Atlantic Council,"Ankara, Turkey; Istanbul, Turkey",international,NA
500024557,https://www.documentcloud.org/documents/24134300-500024557,19,James Dolbow,"Scott, Austin",S001189,FALSE,GA,8,R,2022,Original,2022-05-21,2022-05-27,7,The Atlantic Council,"Ankara, Turkey; Istanbul, Turkey",international,NA
500024561,https://www.documentcloud.org/documents/24134298-500024561,21,Zachary Laven,"Schweikert, David",S001183,FALSE,AZ,1,R,2022,Original,2022-05-21,2022-05-27,7,The Atlantic Council,"Ankara, Turkey; Istanbul, Turkey",international,NA
500024691,https://www.documentcloud.org/documents/24134051-500024691,27,Mike Quigley,"Quigley, Mike",Q000023,TRUE,IL,5,D,2022,Original,2022-05-30,2022-06-05,7,Aspen Institute,"Geneva, Switzerland",international,NA
500024707,https://www.documentcloud.org/documents/24133974-500024707,24,Earl Blumenauer,"Blumenauer, Earl",B000574,TRUE,OR,3,D,2022,Original,2022-05-31,2022-06-05,6,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",international,NA
500024711,https://www.documentcloud.org/documents/24133994-500024711,26,Fred Upton,"Upton, Fred",U000031,TRUE,MI,6,R,2022,Original,2022-05-29,2022-06-05,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",international,NA
500024737,https://www.documentcloud.org/documents/24133943-500024737,38,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2022,Original,2022-05-27,2022-06-06,11,U.S. Association Of Former Members Of Congress,Japan,international,NA
500024745,https://www.documentcloud.org/documents/24133944-500024745,47,Jim Cooper,"Cooper, Jim",C000754,TRUE,TN,5,D,2022,Original,2022-05-29,2022-06-05,8,Aspen Institute,"Geneva, Switzerland",international,NA
500024749,https://www.documentcloud.org/documents/24133941-500024749,35,Larry Bucshon,"Bucshon, Larry",B001275,TRUE,IN,8,R,2022,Original,2022-05-28,2022-06-02,6,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
500024756,https://www.documentcloud.org/documents/24133929-500024756,24,Rick Larsen,"Larsen, Rick",L000560,TRUE,WA,2,D,2022,Original,2022-05-31,2022-06-05,6,Aspen Institute,"Geneva, Switzerland",international,NA
500024762,https://www.documentcloud.org/documents/24133888-500024762,41,Darren Soto,"Soto, Darren",S001200,TRUE,FL,9,D,2022,Original,2022-05-28,2022-06-04,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Kyoto, Japan; Tokyo, Japan",international,NA
500024767,https://www.documentcloud.org/documents/24133884-500024767,22,Jan Schakowsky,"Schakowsky, Janice",S001145,TRUE,IL,9,D,2022,Original,2022-05-30,2022-06-06,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",international,NA
500024775,https://www.documentcloud.org/documents/24133827-500024775,27,Ami Bera,"Bera, Ami",B001287,TRUE,CA,6,D,2022,Original,2022-05-29,2022-06-05,8,Aspen Institute; Rockefeller Brothers Fund; Henry Luce Foundation; Democracy Fund; Carnegie Corporation of New York,"Geneva, Switzerland",international,NA
500024789,https://www.documentcloud.org/documents/24133832-500024789,20,Kathleen M. Rice,"Rice, Kathleen M.",R000602,TRUE,NY,4,D,2022,Original,2022-05-30,2022-06-06,8,Aspen Institute,"Geneva, Switzerland",international,NA
500024843,https://www.documentcloud.org/documents/24133745-500024843,25,Dina Titus,"Titus, Dina",T000468,TRUE,NV,1,D,2022,Amendment,2022-05-31,2022-06-05,6,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",international,NA
500024852,https://www.documentcloud.org/documents/24133744-500024852,41,Lisa Blunt Rochester,"Blunt Rochester, Lisa",B001303,TRUE,DE,0,D,2022,Amendment,2022-05-30,2022-06-05,7,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",international,NA
500024889,https://www.documentcloud.org/documents/24133690-500024889,19,Jake Steinberg,"Deutch, Theodore E.",D000610,FALSE,FL,22,D,2022,Original,2022-06-24,2022-06-29,6,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500024894,NA,NA,Jim Costa,"Costa, Jim",C001059,TRUE,CA,21,D,2022,Original,2022-06-26,2022-07-01,6,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500024896,https://www.documentcloud.org/documents/24133693-500024896,19,Natasha Wood,"Costa, Jim",C001059,FALSE,CA,21,D,2022,Original,2022-06-25,2022-06-30,6,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500024903,https://www.documentcloud.org/documents/24133682-500024903,20,Steve Cohen,"Cohen, Steve",C001068,TRUE,TN,9,D,2022,Original,2022-06-25,2022-06-29,5,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500024904,https://www.documentcloud.org/documents/24133683-500024904,34,Theodore Deutch,"Deutch, Theodore E.",D000610,TRUE,FL,22,D,2022,Original,2022-06-26,2022-06-29,4,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500024958,https://www.documentcloud.org/documents/24133634-500024958,47,Ed Case,"Case, Ed",C001055,TRUE,HI,1,D,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024959,https://www.documentcloud.org/documents/24133625-500024959,41,Jennifer Wexton,"Wexton, Jennifer",W000825,TRUE,VA,10,D,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024963,https://www.documentcloud.org/documents/24133636-500024963,38,Kathy E. Manning,"Manning, Kathy",M001135,TRUE,NC,6,D,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024967,https://www.documentcloud.org/documents/24133627-500024967,41,Mariannette J. Miller-Meeks,"Miller-Meeks, Mariannette",M001215,TRUE,IA,1,R,2022,Original,2022-07-02,2022-07-09,8,U.S. Association Of Former Members Of Congress; The Korea Society,"Seoul, South Korea",international,NA
500024968,https://www.documentcloud.org/documents/24133638-500024968,26,Mark Green,"Green, Mark",G000590,TRUE,TN,7,R,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024983,https://www.documentcloud.org/documents/24254463-500024983,26,Scott Peters,Scott Peters,P000608,TRUE,CA,52,R,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024989,https://www.documentcloud.org/documents/24133615-500024989,20,Young Kim,"Kim, Young",K000397,TRUE,CA,40,R,2022,Original,2022-07-04,2022-07-10,7,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500024993,https://www.documentcloud.org/documents/24133616-500024993,22,Ami Bera,"Bera, Ami",B001287,TRUE,CA,6,D,2022,Original,2022-07-02,2022-07-09,8,United States Association Of Former Members Of Congress;The Korea Society,"Seoul, South Korea",international,NA
500025130,https://www.documentcloud.org/documents/24133512-500025130,29,Samantha Goldsmith,"Stevens, Haley",S001215,FALSE,MI,11,D,2022,Original,2022-08-13,2022-08-21,9,Israel Policy Forum,"Tel Aviv, Israel",international,NA
500025174,https://www.documentcloud.org/documents/24133455-500025174,30,Lauren Wolman,"Wasserman Schultz, Debbie",W000797,FALSE,FL,25,D,2022,Original,2022-08-13,2022-08-21,9,Israel Policy Forum,"Tel Aviv, Israel",international,NA
500025176,https://www.documentcloud.org/documents/24133453-500025176,29,Daniel Marrow,"Manning, Kathy",M001135,FALSE,NC,6,D,2022,Original,2022-08-13,2022-08-21,9,Israel Policy Forum,Israel,international,NA
500025236,https://www.documentcloud.org/documents/24133416-500025236,19,David Rouzer,"Rouzer, David",R000603,TRUE,NC,7,R,2022,Original,2022-08-28,2022-09-02,6,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025237,https://www.documentcloud.org/documents/24133375-500025237,18,Doug Lamborn,"Lamborn, Doug",L000564,TRUE,CO,5,R,2022,Original,2022-08-27,2022-09-02,7,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025250,https://www.documentcloud.org/documents/24133376-500025250,22,Brad R. Wenstrup,"Wenstrup, Brad",W000815,TRUE,OH,2,R,2022,Original,2022-08-28,2022-09-01,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025259,https://www.documentcloud.org/documents/24133408-500025259,23,Gregory F. Murphy,"Murphy, Gregory",M001210,TRUE,NC,3,R,2022,Original,2022-08-28,2022-09-03,7,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025260,https://www.documentcloud.org/documents/24133409-500025260,26,James Franklin Loomis III,"Murphy, Stephanie N.",M001202,FALSE,FL,7,D,2022,Original,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",international,NA
500025264,https://www.documentcloud.org/documents/24133401-500025264,20,Deborah Ross,"Ross, Deborah",R000305,TRUE,NC,2,D,2022,Original,2022-08-29,2022-09-03,6,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025266,https://www.documentcloud.org/documents/24133400-500025266,22,Darin LaHood,"LaHood, Darin",L000585,TRUE,IL,16,R,2022,Original,2022-08-26,2022-09-02,8,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025269,https://www.documentcloud.org/documents/24133405-500025269,28,Sean Casten,"Casten, Sean",C001117,TRUE,IL,6,D,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025271,https://www.documentcloud.org/documents/24133397-500025271,34,Ann Kuster,"Kuster, Ann",K000382,TRUE,NH,2,D,2022,Original,2022-08-29,2022-09-04,7,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025276,https://www.documentcloud.org/documents/24133367-500025276,60,Gianluca Nigro,"Boyle, Brendan",B001296,FALSE,PA,2,D,2022,Original,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",international,NA
500025278,https://www.documentcloud.org/documents/24133371-500025278,20,J. Correa,"Correa, J. Luis",C001110,TRUE,CA,46,D,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025279,https://www.documentcloud.org/documents/24133365-500025279,22,Janice D. Schakowsky,"Schakowsky, Janice",S001145,TRUE,IL,9,D,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025281,https://www.documentcloud.org/documents/24133369-500025281,22,John Curtis,"Curtis, John",C001114,TRUE,UT,3,R,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025283,https://www.documentcloud.org/documents/24133366-500025283,23,Rick Larsen,"Larsen, Rick",L000560,TRUE,WA,2,D,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025294,https://www.documentcloud.org/documents/24133344-500025294,23,Ami Bera,"Bera, Ami",B001287,TRUE,CA,6,D,2022,Original,2022-08-29,2022-09-03,6,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025302,https://www.documentcloud.org/documents/24133354-500025302,40,Benjamin Cooper,"Meeks, Gregory",M001137,FALSE,NY,5,D,2022,Original,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",international,NA
500025303,https://www.documentcloud.org/documents/24133341-500025303,23,Caleb Kostreva,"Buck, Ken",B001297,FALSE,CO,4,R,2022,Original,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",international,NA
500025310,https://www.documentcloud.org/documents/24133339-500025310,22,Chellie Pingree,"Pingree, Chellie",P000597,TRUE,ME,1,D,2022,Original,2022-08-29,2022-09-05,8,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025321,https://www.documentcloud.org/documents/24133356-500025321,23,John Garamendi,"Garamendi, John",G000559,TRUE,CA,8,D,2022,Original,2022-08-29,2022-09-02,5,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025334,https://www.documentcloud.org/documents/24133353-500025334,40,Nanette Barragan,"Barragan, Nanette",B001300,TRUE,CA,44,D,2022,Original,2022-08-26,2022-09-02,8,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025335,https://www.documentcloud.org/documents/24133333-500025335,40,Natasha Wood,"Costa, Jim",C001059,FALSE,CA,21,D,2022,Original,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",international,NA
500025352,https://www.documentcloud.org/documents/24133297-500025352,23,Theodore Deutch,"Deutch, Theodore E.",D000610,TRUE,FL,22,D,2022,Original,2022-08-29,2022-09-04,7,Aspen Institute;Democracy Fund;Rockefeller Brothers Fund,"Reykjavik, Iceland",international,NA
500025381,https://www.documentcloud.org/documents/24133280-500025381,36,Courtney Heitkamp,"Johnson, Dusty",J000301,FALSE,SD,0,R,2022,Original,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,international,NA
500025382,https://www.documentcloud.org/documents/24133278-500025382,36,Darian David,"Miller, Carol",M001205,FALSE,WV,1,R,2022,Original,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,international,NA
500025383,https://www.documentcloud.org/documents/24133279-500025383,36,Heidi P. Matthews,"Gonzalez, Anthony",G000588,FALSE,OH,16,R,2022,Original,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,international,NA
500025384,https://www.documentcloud.org/documents/24133277-500025384,23,Judith Tankel,"Allred, Colin",A000376,FALSE,TX,32,D,2022,Original,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,international,NA
500025385,https://www.documentcloud.org/documents/24133276-500025385,55,Megan Beste,"Wild, Susan",W000826,FALSE,PA,7,D,2022,Original,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,international,NA
