doc_id,document_link,page_count,cleaned_filer_names,member_name,member_id,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500011842,https://www.documentcloud.org/documents/24147992-500011842,20,Holly Noles,"Carter, John",C001051,FALSE,TX,31,R,2014,Original,2014-04-22,2014-04-27,6,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"San Jose, Costa Rica; Tortuguero, Costa Rica",international,NA
500011851,https://www.documentcloud.org/documents/24147981-500011851,20,Allison Fialkov,"Bass, Karen",B001270,FALSE,CA,37,D,2014,Original,2014-04-22,2014-04-27,6,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"San Jose, Costa Rica; Tortuguero, Costa Rica",international,NA
500011864,https://www.documentcloud.org/documents/24147974-500011864,13,Tucker Knott,"Holding, George",H001065,FALSE,NC,2,R,2014,Original,2014-04-18,2014-04-27,10,Mid-Atlantic Federation of Turkic American Associations,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,NA
500011865,https://www.documentcloud.org/documents/24147973-500011865,16,Stephen Billy,"Pittenger, Robert",P000606,FALSE,NC,9,R,2014,Original,2014-04-18,2014-04-27,10,Mid-Atlantic Federation of Turkic American Associations,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,NA
500011911,NA,NA,Andrew Simpson,"McIntyre, Mike",M000485,FALSE,NC,7,D,2014,Original,2014-04-18,2014-04-27,10,Mid-Atlantic Federation of Turkic American Associations,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,NA
500011925,https://www.documentcloud.org/documents/24147926-500011925,12,Sam Farr,"Farr, Sam",F000030,TRUE,CA,20,D,2014,Original,2014-05-03,2014-05-06,4,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500011930,https://www.documentcloud.org/documents/24147921-500011930,14,Barbara Lee,"Lee, Barbara",L000551,TRUE,CA,12,D,2014,Original,2014-05-03,2014-05-06,4,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500011934,https://www.documentcloud.org/documents/24147918-500011934,12,Gregory Meeks,"Meeks, Gregory",M001137,TRUE,NY,5,D,2014,Original,2014-05-03,2014-05-06,4,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500011941,https://www.documentcloud.org/documents/24147913-500011941,15,Ron DeSantis,"DeSantis, Ron",D000621,TRUE,FL,6,R,2014,Original,2014-05-10,2014-05-17,8,Proclaiming Justice to the Nations,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011946,https://www.documentcloud.org/documents/24147910-500011946,13,Kristina Weger,"Luetkemeyer, Blaine",L000569,FALSE,MO,3,R,2014,Original,2014-05-09,2014-05-17,9,Turkish American Federation of Midwest,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,NA
500011947,NA,NA,Andy Harris,"Harris, Andy",H001052,TRUE,MD,1,R,2014,Original,2014-05-10,2014-05-18,9,Proclaiming Justice to the Nations,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011948,https://www.documentcloud.org/documents/24147908-500011948,17,Marsha Blackburn,"Blackburn, Marsha",B001243,TRUE,TN,7,R,2014,Original,2014-05-09,2014-05-15,7,International Israel Allies Caucus Foundation,"Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011951,https://www.documentcloud.org/documents/24147905-500011951,14,Lloyd Doggett,"Doggett, Lloyd",D000399,TRUE,TX,37,D,2014,Original,2014-05-09,2014-05-18,10,J Street Education Fund,"Amman, Jordan; Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011955,https://www.documentcloud.org/documents/24147904-500011955,10,Donna F. Edwards,"Edwards, Donna F.",E000290,TRUE,MD,4,D,2014,Original,2014-05-09,2014-05-15,7,J Street Education Fund,"Amman, Jordan; Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011958,https://www.documentcloud.org/documents/24147901-500011958,12,Rush Holt,"Holt, Rush",H001032,TRUE,NJ,12,D,2014,Original,2014-05-09,2014-05-16,8,J Street Education Fund,"Amman, Jordan; Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011959,https://www.documentcloud.org/documents/24147900-500011959,17,Pauline Jamry,"Clay, Wm. Lacy",C001049,FALSE,MO,1,D,2014,Original,2014-05-09,2014-05-17,9,Turkish American Federation of Midwest,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,NA
500011960,https://www.documentcloud.org/documents/24147899-500011960,22,Earl Blumenauer,"Blumenauer, Earl",B000574,TRUE,OR,3,D,2014,Original,2014-05-09,2014-05-18,10,J Street Education Fund,"Amman, Jordan; Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011961,https://www.documentcloud.org/documents/24147898-500011961,14,Gene Green,"Green, Gene",G000410,TRUE,TX,29,D,2014,Original,2014-05-09,2014-05-15,7,International Israel Allies Caucus Foundation,"Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011965,https://www.documentcloud.org/documents/24147896-500011965,21,David E. Price,"Price, David E.",P000523,TRUE,NC,4,D,2014,Original,2014-05-09,2014-05-15,7,J Street Education Fund,"Amman, Jordan; Jerusalem, Israel; Tel Aviv, Israel",international,NA
500011971,https://www.documentcloud.org/documents/24147893-500011971,26,Raul Martinez,"Garcia, Joe",G000573,FALSE,FL,26,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011972,https://www.documentcloud.org/documents/24147892-500011972,27,Jonathon Bray,"Frankel, Lois",F000462,FALSE,FL,22,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011973,https://www.documentcloud.org/documents/24147891-500011973,27,Mark Henson,"Himes, James",H001047,FALSE,CT,4,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011974,https://www.documentcloud.org/documents/24147890-500011974,29,Jay Gertsema,"Titus, Dina",T000468,FALSE,NV,1,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011975,https://www.documentcloud.org/documents/24147889-500011975,18,Jonathan Smith,"Kilmer, Derek",K000381,FALSE,WA,6,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011976,https://www.documentcloud.org/documents/24147888-500011976,28,Julie Tagen,"Grayson, Alan",G000556,FALSE,FL,9,D,2014,Original,2014-05-10,2014-05-20,11,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011977,https://www.documentcloud.org/documents/24147887-500011977,29,Abigail Curran Horrell,"Kuster, Ann",K000382,FALSE,NH,2,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011978,https://www.documentcloud.org/documents/24147886-500011978,27,James Walkinshaw,"Connolly, Gerald",C001078,FALSE,VA,11,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011981,https://www.documentcloud.org/documents/24147885-500011981,28,Dominic Pius Gabello,"Lujan Grisham, Michelle",L000580,FALSE,NM,1,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011982,https://www.documentcloud.org/documents/24147884-500011982,17,"Eulice ""Brandon"" Garrett","Kelly, Robin",K000385,FALSE,IL,2,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011983,https://www.documentcloud.org/documents/24147880-500011983,26,Lee Slater,"Larson, John",L000557,FALSE,CT,1,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011984,https://www.documentcloud.org/documents/24147883-500011984,27,Troy Clair,"Butterfield, G. K.",B001251,FALSE,NC,1,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011985,https://www.documentcloud.org/documents/24147882-500011985,27,Mini Timmaraju,"Bera, Ami",B001287,FALSE,CA,6,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011990,https://www.documentcloud.org/documents/24147881-500011990,28,Brooke Scannell,"Clark, Katherine",C001101,FALSE,MA,5,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011993,https://www.documentcloud.org/documents/24147875-500011993,27,Stanley Watkins,"Rush, Bobby L.",R000515,FALSE,IL,1,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500011997,https://www.documentcloud.org/documents/24147872-500011997,11,Allan Filip,"Rogers, Mike",R000575,FALSE,AL,3,R,2014,Original,2014-05-09,2014-05-17,9,Turkish American Federation of Midwest,"Ankara, Turkey; Istanbul, Turkey; Izmir, Turkey",international,"NEED TO CONFIRM whether this record is correctly attributed to Mike Rogers from AL 3, or if it should be associated with Mike Rogers from MI 8"
500011999,https://www.documentcloud.org/documents/24147870-500011999,12,Yul Edwards,"Davis, Danny",D000096,FALSE,IL,7,D,2014,Original,2014-05-10,2014-05-17,8,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012000,https://www.documentcloud.org/documents/24147869-500012000,28,Lisa Bianco,"Delaney, John",D000620,FALSE,MD,6,D,2014,Original,2014-05-10,2014-05-18,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012002,NA,NA,Emanuel Cleaver,"Cleaver, Emanuel",C001061,TRUE,MO,5,D,2014,Amendment,2014-05-03,2014-05-06,4,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012007,https://www.documentcloud.org/documents/24147864-500012007,10,Luis Gutierrez,"Gutierrez, Luis",G000535,TRUE,IL,4,D,2014,Original,2014-05-30,2014-06-03,5,Humpty Dumpty Institute,"Baku, Azerbaijan",international,NA
500012008,https://www.documentcloud.org/documents/24147863-500012008,11,Stephen Claeys,"Camp, Dave",C000071,FALSE,MI,4,R,2014,Original,2014-05-26,2014-05-28,3,Institute For International Economic Policy At The George Washington University,"Antigua, Guatemala",international,NA
500012009,https://www.documentcloud.org/documents/24147862-500012009,10,Peter J. Roskam,"Roskam, Peter",R000580,TRUE,IL,6,R,2014,Original,2014-05-22,2014-05-27,6,International Republican Institute,"Kyiv, Ukraine",international,NA
500012011,https://www.documentcloud.org/documents/24147860-500012011,14,Marc A. Veasey,"Veasey, Marc",V000131,TRUE,TX,33,D,2014,Original,2014-06-01,2014-06-05,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Frankfurt, Germany",international,NA
500012016,https://www.documentcloud.org/documents/24147858-500012016,11,Allison Jarus,"Kaptur, Marcy",K000009,FALSE,OH,9,D,2014,Original,2014-05-20,2014-05-28,9,Ukrainian Congress Committee Of America,"Kyiv, Ukraine",international,NA
500012022,https://www.documentcloud.org/documents/24147853-500012022,14,Raul Grijalva,"Grijalva, Raul",G000551,TRUE,AZ,7,D,2014,Original,2014-05-30,2014-06-02,4,Center For Democracy In The Americas,"San Salvador, El Salvador",international,NA
500012023,https://www.documentcloud.org/documents/24147852-500012023,13,Robert Aderholt,"Aderholt, Robert",A000055,TRUE,AL,4,R,2014,Original,2014-06-04,2014-06-09,6,Fellowship Foundation Dba International Foundation,"Pristina, Kosovo; Skopje, North Macedonia",international,NA
500012024,https://www.documentcloud.org/documents/24147851-500012024,14,Charles Dent,"Dent, Charles",D000604,TRUE,PA,15,R,2014,Original,2014-06-01,2014-06-05,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Frankfurt, Germany",international,NA
500012025,https://www.documentcloud.org/documents/24147850-500012025,16,Miguel Mendoza,"Diaz-Balart, Mario",D000600,FALSE,FL,26,R,2014,Original,2014-06-01,2014-06-06,6,World Vision,"Kisumu, Kenya; Nairobi, Kenya; Siaya, Kenya",international,NA
500012026,https://www.documentcloud.org/documents/24147849-500012026,18,Kristopher Denzel,"Holding, George",H001065,FALSE,NC,2,R,2014,Original,2014-06-01,2014-06-07,7,World Vision,"Kisumu, Kenya; Nairobi, Kenya; Siaya, Kenya",international,NA
500012027,https://www.documentcloud.org/documents/24147848-500012027,17,William Tranghese,"Neal, Richard",N000015,FALSE,MA,1,D,2014,Original,2014-05-30,2014-06-03,5,Center For Democracy In The Americas,"San Salvador, El Salvador",international,NA
500012028,https://www.documentcloud.org/documents/24147847-500012028,17,Claire Cozad,"Cook, Paul",C001094,FALSE,CA,8,R,2014,Original,2014-06-01,2014-06-07,7,World Vision,"Kisumu, Kenya; Nairobi, Kenya; Siaya, Kenya",international,NA
500012029,https://www.documentcloud.org/documents/24147846-500012029,17,Jenell Biggs,"Salmon, Matt",S000018,FALSE,AZ,5,R,2014,Original,2014-06-01,2014-06-07,7,World Vision,"Kisumu, Kenya; Nairobi, Kenya; Siaya, Kenya",international,NA
500012030,https://www.documentcloud.org/documents/24147845-500012030,16,John Shimkus,"Shimkus, John",S000364,TRUE,IL,15,R,2014,Original,2014-06-04,2014-06-07,4,The Atlantic Council,"Wroclaw, Poland",international,NA
500012038,https://www.documentcloud.org/documents/24147842-500012038,23,Tim Murphy,"Murphy, Tim",M001151,TRUE,PA,18,R,2014,Original,2014-06-04,2014-06-07,4,The Atlantic Council,"Wroclaw, Poland",international,NA
500012061,https://www.documentcloud.org/documents/24147823-500012061,21,Dave Camp,"Camp, Dave",C000071,TRUE,MI,4,R,2014,Original,2014-06-01,2014-06-07,7,International Conservation Caucus Foundation,"Bogota, Colombia",international,NA
500012080,https://www.documentcloud.org/documents/24147810-500012080,31,Henry Cuellar,"Cuellar, Henry",C001063,TRUE,TX,28,D,2014,Original,2014-06-02,2014-06-08,7,International Conservation Caucus Foundation,"Bogota, Colombia; Iquitos, Peru; Lima, Peru",international,NA
500012097,https://www.documentcloud.org/documents/24147798-500012097,17,Jessica Wixson,"Herrera Beutler, Jaime",H001056,FALSE,WA,3,R,2014,Original,2014-06-01,2014-06-07,7,World Vision,"Kisumu, Kenya; Nairobi, Kenya; Siaya, Kenya",international,NA
500012116,https://www.documentcloud.org/documents/24147782-500012116,20,Diane Black,"Black, Diane",B001273,TRUE,TN,6,R,2014,Original,2014-06-01,2014-06-07,7,International Conservation Caucus Foundation,"Bogota, Colombia; Iquitos, Peru; Lima, Peru",international,NA
500012147,https://www.documentcloud.org/documents/24147757-500012147,24,Ander Crenshaw,"Crenshaw, Ander",C001045,TRUE,FL,4,R,2014,Original,2014-06-01,2014-06-08,8,International Conservation Caucus Foundation,"Bogota, Colombia; Iquitos, Peru; Lima, Peru",international,NA
500012326,https://www.documentcloud.org/documents/24147619-500012326,14,Robin Kelly,"Kelly, Robin",K000385,TRUE,IL,2,D,2014,Original,2014-06-26,2014-06-29,4,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012327,https://www.documentcloud.org/documents/24147618-500012327,19,Barbara Lee,"Lee, Barbara",L000551,TRUE,CA,12,D,2014,Original,2014-06-26,2014-07-01,6,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012329,https://www.documentcloud.org/documents/24147617-500012329,30,Arthur Estopinan,"Ros-Lehtinen, Ileana",R000435,FALSE,FL,27,R,2014,Original,2014-06-26,2014-06-29,4,Organization Of Iranian American Communities,"Villepinte, France",international,NA
500012330,NA,NA,Ted Poe,"Poe, Ted",P000592,TRUE,TX,2,R,2014,Original,2014-06-26,2014-06-28,3,Organization Of Iranian American Communities,"Paris, France; Villepinte, France",international,NA
500012332,https://www.documentcloud.org/documents/24147614-500012332,19,Warren Kirk Bell,"Coble, Howard",C000556,FALSE,NC,6,R,2014,Original,2014-06-26,2014-06-29,4,Organization Of Iranian American Communities,"Paris, France; Villepinte, France",international,NA
500012333,https://www.documentcloud.org/documents/24147613-500012333,20,Loretta Sanchez,"Sanchez, Loretta",S000030,TRUE,CA,46,D,2014,Original,2014-06-26,2014-06-29,4,Organization Of Iranian American Communities,"Paris, France; Villepinte, France",international,NA
500012334,https://www.documentcloud.org/documents/24147612-500012334,15,Loretta Sanchez,"Sanchez, Loretta",S000030,TRUE,CA,46,D,2014,Original,2014-06-29,2014-07-02,4,German Marshall Fund Of The United States,"Bucharest, Romania",international,NA
500012335,https://www.documentcloud.org/documents/24147611-500012335,24,Anna Eshoo,"Eshoo, Anna",E000215,TRUE,CA,16,D,2014,Original,2014-06-26,2014-07-01,6,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012346,https://www.documentcloud.org/documents/24147605-500012346,17,Jirair Ratevosian,"Lee, Barbara",L000551,FALSE,CA,12,D,2014,Original,2014-06-26,2014-07-03,8,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012347,https://www.documentcloud.org/documents/24147604-500012347,17,Betty McCollum,"McCollum, Betty",M001143,TRUE,MN,4,D,2014,Original,2014-06-27,2014-07-01,5,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012349,https://www.documentcloud.org/documents/24147602-500012349,18,Rosa DeLauro,"DeLauro, Rosa",D000216,TRUE,CT,3,D,2014,Original,2014-06-26,2014-07-01,6,Center For Democracy In The Americas,"Havana, Cuba",international,NA
500012350,https://www.documentcloud.org/documents/24147601-500012350,15,Jeffrey Lowenstein,"Schiff, Adam",S001150,FALSE,CA,30,D,2014,Original,2014-06-28,2014-07-06,9,Japan Center For International Exchange,"Tokyo, Japan",international,NA
500012357,https://www.documentcloud.org/documents/24147598-500012357,13,George Miller,"Miller, George",M000725,TRUE,CA,11,D,2014,Original,2014-06-30,2014-07-03,4,Hans Boeckler Foundation,"Berlin, Germany",international,NA
500012358,https://www.documentcloud.org/documents/24147597-500012358,15,Aaron Hiller,"Conyers, John",C000714,FALSE,MI,13,D,2014,Original,2014-06-28,2014-07-05,8,Japan Center For International Exchange,"Tokyo, Japan",international,NA
500012361,https://www.documentcloud.org/documents/24147594-500012361,12,Danny Davis,"Davis, Danny",D000096,TRUE,IL,7,D,2014,Original,2014-06-26,2014-06-28,3,Organization Of Iranian American Communities,"Paris, France",international,NA
500012362,https://www.documentcloud.org/documents/24147593-500012362,15,Mary Frances Repko,"Hoyer, Steny",H000874,FALSE,MD,5,D,2014,Original,2014-06-28,2014-07-05,8,Japan Center For International Exchange,"Tokyo, Japan",international,NA
500012363,https://www.documentcloud.org/documents/24147592-500012363,20,Joshua Baggett,"Kinzinger, Adam",K000378,FALSE,IL,16,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012364,https://www.documentcloud.org/documents/24147591-500012364,18,Molly Newell,"Messer, Luke",M001189,FALSE,IN,6,R,2014,Original,2014-06-28,2014-07-07,10,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012365,https://www.documentcloud.org/documents/24147590-500012365,30,Andy Flick,"Costa, Jim",C001059,FALSE,CA,21,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012366,https://www.documentcloud.org/documents/24147589-500012366,28,Paul Mandelson,"Brooks, Susan W.",B001284,FALSE,IN,5,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012372,https://www.documentcloud.org/documents/24147588-500012372,18,Michael Shapiro,"Roskam, Peter",R000580,FALSE,IL,6,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012373,https://www.documentcloud.org/documents/24147587-500012373,29,Tim Itnyre,"Cook, Paul",C001094,FALSE,CA,8,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012374,https://www.documentcloud.org/documents/24147586-500012374,29,Anne Sokolov,"Ryan, Tim",R000577,FALSE,OH,13,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012375,https://www.documentcloud.org/documents/24147585-500012375,17,Terra Sabag,"Larsen, Rick",L000560,FALSE,WA,2,D,2014,Original,2014-06-28,2014-07-07,10,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012376,https://www.documentcloud.org/documents/24147584-500012376,28,Jesse Haladay,"Thompson, Mike",T000460,FALSE,CA,4,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012377,https://www.documentcloud.org/documents/24147583-500012377,10,Ian Rayder,"Wasserman Schultz, Debbie",W000797,FALSE,FL,25,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012378,https://www.documentcloud.org/documents/24147582-500012378,18,Melissa Medina,"Royce, Edward",R000487,FALSE,CA,39,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012387,https://www.documentcloud.org/documents/24147581-500012387,19,Alem Tewoldeberhan,"Jackson Lee, Sheila",J000032,FALSE,TX,18,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012388,https://www.documentcloud.org/documents/24147580-500012388,29,Clifton Williams,"Fudge, Marcia L.",F000455,FALSE,OH,11,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012389,https://www.documentcloud.org/documents/24147579-500012389,27,Nathan Gately,"Ros-Lehtinen, Ileana",R000435,FALSE,FL,27,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012390,NA,NA,John Thomas,"Rigell, E. Scott",R000589,FALSE,VA,2,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012391,https://www.documentcloud.org/documents/24147577-500012391,20,Ashley Shillingsburg,"Brady, Robert",B001227,FALSE,PA,1,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012392,https://www.documentcloud.org/documents/24147576-500012392,28,Shira Siegel,"Quigley, Mike",Q000023,FALSE,IL,5,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012393,https://www.documentcloud.org/documents/24147575-500012393,29,Chris Kelley,"Veasey, Marc",V000131,FALSE,TX,33,D,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012394,https://www.documentcloud.org/documents/24147574-500012394,18,Christopher Hodgson,"Scalise, Steve",S001176,FALSE,LA,1,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012408,https://www.documentcloud.org/documents/24147564-500012408,10,Luke Burke,"McCaul, Michael",M001157,FALSE,TX,10,R,2014,Original,2014-06-29,2014-07-08,10,Foundation For Defense Of Democracies,"Jerusalem, Israel; Tel Aviv, Israel",international,NA
500012409,https://www.documentcloud.org/documents/24147563-500012409,30,James Mazol,"Bridenstine, Jim",B001283,FALSE,OK,1,R,2014,Original,2014-06-28,2014-07-06,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500012473,https://www.documentcloud.org/documents/24147507-500012473,11,Jacqueline Eufrausino,"Cardenas, Tony",C001097,FALSE,CA,29,D,2014,Original,2014-07-28,2014-08-01,5,National Democratic Institute;National Endowment For Democracy,"Mexico City, Mexico",international,NA
500012491,https://www.documentcloud.org/documents/24147495-500012491,15,Filemon Vela,"Vela, Filemon",V000132,TRUE,TX,34,D,2014,Original,2014-08-12,2014-08-14,3,Brownsville Economic Development Council,"Bogota, Colombia",international,NA
500012493,https://www.documentcloud.org/documents/24147493-500012493,31,Chris Stewart,"Stewart, Chris",S001192,TRUE,UT,2,R,2014,Original,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",international,NA
500012494,https://www.documentcloud.org/documents/24147492-500012494,14,Jessica Carter,"Fincher, Stephen Lee",F000458,FALSE,TN,8,R,2014,Original,2014-08-02,2014-08-10,9,Turkic American Federation Of Southeast,"Ankara, Turkey; Cesme, Turkey; Istanbul, Turkey",international,NA
500012495,https://www.documentcloud.org/documents/24147491-500012495,10,Craig Dulniak,"Cohen, Steve",C001068,FALSE,TN,9,D,2014,Original,2014-08-02,2014-08-10,9,Turkic American Federation Of Southeast,"Ankara, Turkey; Cesme, Turkey; Istanbul, Turkey",international,NA
500012496,https://www.documentcloud.org/documents/24147490-500012496,10,Philip Swartzfager,"Bachus, Spencer",B000013,FALSE,AL,6,R,2014,Original,2014-08-02,2014-08-10,9,Turkic American Federation Of Southeast,"Ankara, Turkey; Cesme, Turkey; Istanbul, Turkey",international,NA
500012501,https://www.documentcloud.org/documents/24147485-500012501,35,Jerrold Nadler,"Nadler, Jerrold",N000002,TRUE,NY,12,D,2014,Original,2014-08-02,2014-08-13,12,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
500012502,https://www.documentcloud.org/documents/24147484-500012502,33,Janice Hahn,"Hahn, Janice",H001063,TRUE,CA,44,D,2014,Original,2014-08-02,2014-08-10,9,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
500012503,https://www.documentcloud.org/documents/24147483-500012503,33,H. Morgan Griffith,"Griffith, H. Morgan",G000568,TRUE,VA,9,R,2014,Original,2014-08-02,2014-08-10,9,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
500012504,https://www.documentcloud.org/documents/24147482-500012504,32,Bill Pascrell,"Pascrell, Bill",P000096,FALSE,NJ,9,D,2014,Original,2014-08-02,2014-08-10,9,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
500012505,https://www.documentcloud.org/documents/24147481-500012505,35,Tom Graves,"Graves, Tom",G000560,TRUE,GA,14,R,2014,Original,2014-08-03,2014-08-10,8,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
500012512,https://www.documentcloud.org/documents/24147479-500012512,35,Randy Hultgren,"Hultgren, Randy",H001059,TRUE,IL,14,R,2014,Original,2014-08-02,2014-08-14,13,American Israel Education Foundation,"Jerusalem, Israel; Rosh Pina, Israel; Tel Aviv, Israel",international,NA
