doc_id,document_link,cleaned_filer_names,member_name,state,party,year,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,country_is_donor,page_count,member_id,traveler_is_likely_member,district,filing_type,dom_or_int,notes
500013889,https://www.documentcloud.org/documents/24145753-500013889,Alan Lowenthal,"Lowenthal, Alan S.",CA,D,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013893,https://www.documentcloud.org/documents/24145750-500013893,Zoe Lofgren,"Lofgren, Zoe",CA,D,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013895,https://www.documentcloud.org/documents/24145748-500013895,John A. Yarmuth,"Yarmuth, John A.",KY,D,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013896,https://www.documentcloud.org/documents/24145747-500013896,Tom Rice,"Rice, Tom",SC,R,2015,2015-05-26,2015-05-30,5,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013899,https://www.documentcloud.org/documents/24145744-500013899,Anna Eshoo,"Eshoo, Anna",CA,D,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013914,https://www.documentcloud.org/documents/24145728-500013914,Janice D. Schakowsky,"Schakowsky, Janice",IL,D,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500013925,https://www.documentcloud.org/documents/24145718-500013925,Jeff Fortenberry,"Fortenberry, Jeff",NE,R,2015,2015-05-27,2015-05-30,4,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500015622,https://www.documentcloud.org/documents/24144104-500015622,Michael G. Fitzpatrick,"Fitzpatrick, Michael G.",PA,R,2015,2015-05-26,2015-05-31,6,Aspen Institute,"Montreal, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500014693,https://www.documentcloud.org/documents/24144976-500014693,Jonathan Smith,"Kilmer, Derek",WA,D,2015,2015-10-11,2015-10-16,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014695,https://www.documentcloud.org/documents/24144974-500014695,Abigail Curran Horrell,"Kuster, Ann",NH,D,2015,2015-10-11,2015-10-16,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014703,https://www.documentcloud.org/documents/24144966-500014703,Tom Van Flein,"Gosar, Paul",AZ,R,2015,2015-10-11,2015-10-19,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014705,https://www.documentcloud.org/documents/24144964-500014705,Julie Little Nickson,"Lee, Barbara",CA,D,2015,2015-10-11,2015-10-18,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014712,https://www.documentcloud.org/documents/24144957-500014712,Tim Walsh,"Vargas, Juan",CA,D,2015,2015-10-11,2015-10-16,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014724,https://www.documentcloud.org/documents/24144945-500014724,Kristin Nicholson,"Langevin, James R.",RI,D,2015,2015-10-09,2015-10-16,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014733,https://www.documentcloud.org/documents/24144936-500014733,Erin Siefring,"Brat, Dave",VA,R,2015,2015-10-11,2015-10-16,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014748,https://www.documentcloud.org/documents/24144925-500014748,Jennifer Cox,"Kildee, Daniel",MI,D,2015,2015-10-11,2015-10-16,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500014754,https://www.documentcloud.org/documents/24144921-500014754,Richard Oliver Schwab,"Schweikert, David",AZ,R,2015,2015-10-11,2015-10-19,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013491,https://www.documentcloud.org/documents/24146321-500013491,Doug Lamborn,"Lamborn, Doug",CO,R,2015,2015-04-05,2015-04-12,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013492,https://www.documentcloud.org/documents/24146320-500013492,Robert Pittenger,"Pittenger, Robert",NC,R,2015,2015-04-07,2015-04-12,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013496,https://www.documentcloud.org/documents/24146316-500013496,Glenn Thompson,"Thompson, Glenn",PA,R,2015,2015-04-07,2015-04-12,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013497,https://www.documentcloud.org/documents/24146315-500013497,Rob Bishop,"Bishop, Rob",UT,R,2015,2015-04-07,2015-04-12,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013501,https://www.documentcloud.org/documents/24146311-500013501,Steve King,"King, Steve",IA,R,2015,2015-04-06,2015-04-13,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013514,https://www.documentcloud.org/documents/24146299-500013514,Kenny Marchant,"Marchant, Kenny",TX,R,2015,2015-04-05,2015-04-12,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013549,https://www.documentcloud.org/documents/24146268-500013549,Ami Bera,"Bera, Ami",CA,D,2015,2015-04-05,2015-04-12,8,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013550,https://www.documentcloud.org/documents/24146265-500013550,Juan Vargas,"Vargas, Juan",CA,D,2015,2015-04-07,2015-04-12,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013942,https://www.documentcloud.org/documents/24145701-500013942,Dana Rohrabacher,"Rohrabacher, Dana",CA,R,2015,2015-04-04,2015-04-12,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013650,https://www.documentcloud.org/documents/24146168-500013650,Rob Bishop,"Bishop, Rob",UT,R,2015,2015-04-16,2015-04-19,4,German Marshall Fund Of The United States,"Kempfenhausen, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500013390,https://www.documentcloud.org/documents/24146416-500013390,Adam Howard,"Turner, Michael",OH,R,2015,2015-03-19,2015-03-23,5,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500013454,https://www.documentcloud.org/documents/24146357-500013454,Jonathan Day,"Wilson, Joe",SC,R,2015,2015-03-19,2015-03-22,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500021824,https://www.documentcloud.org/documents/24412728-500021824,Debra Fansler,"Shimkus, John",IL,R,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500021825,https://www.documentcloud.org/documents/24137020-500021825,Christopher John Flores,"Kildee, Daniel",MI,D,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,19,NA,NA,NA,NA,NA,NA
500021827,https://www.documentcloud.org/documents/24137018-500021827,Peter Jenks,"Bishop, Rob",UT,R,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500021828,https://www.documentcloud.org/documents/24136992-500021828,Jessica Mier,"Davis, Susan A.",CA,D,2019,2019-07-20,2019-07-27,8,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,19,NA,NA,NA,NA,NA,NA
500021830,https://www.documentcloud.org/documents/24412729-500021830,Jesse Garza,"Duffy, Sean P.",WI,R,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500021847,https://www.documentcloud.org/documents/24136974-500021847,Michele Gargiulo,"Palazzo, Steven M.",MS,R,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500021848,https://www.documentcloud.org/documents/24136973-500021848,Robert Aery,"Hern, Kevin",OK,R,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500021849,https://www.documentcloud.org/documents/24136972-500021849,Susannah Byrd,"Escobar, Veronica",TX,D,2019,2019-07-21,2019-07-27,7,U.S. Association Of Former Members Of Congress,"Calgary, Canada; Ottawa, Canada; Winnipeg, Canada",no,22,NA,NA,NA,NA,NA,NA
500014760,https://www.documentcloud.org/documents/24144915-500014760,Paul Behrends,"Rohrabacher, Dana",CA,R,2015,2015-10-14,2015-10-18,5,German Marshall Fund Of The United States,"Tokyo, Japan",yes,NA,NA,NA,NA,NA,NA,NA
500013785,https://www.documentcloud.org/documents/24145849-500013785,Steve Russell,"Russell, Steve",OK,R,2015,2015-05-01,2015-05-08,8,U.S. Association Of Former Members of Congress; Konrad-Adenauer-Stiftung; Zeit-stiftung,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,14,NA,NA,NA,NA,NA,NA
500013786,https://www.documentcloud.org/documents/24145845-500013786,Matt Cartwright,"Cartwright, Matt",PA,D,2015,2015-05-01,2015-05-08,8,U.S. Association Of Former Members Of Congress; Konrad-adenauer-stiftung; Zeit-stiftung Ebelin Un Ge,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,35,NA,NA,NA,NA,NA,NA
500013787,https://www.documentcloud.org/documents/24145844-500013787,Charles Dent,"Dent, Charles",PA,R,2015,2015-05-01,2015-05-08,8,U.S. Association Of Former Members Of Congress; Konrad-adenauer-stiftung; Zeit-stiftung Ebelin Un Ge,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,21,NA,NA,NA,NA,NA,NA
500013789,https://www.documentcloud.org/documents/24145843-500013789,Joyce Beatty,"Beatty, Joyce",OH,D,2015,2015-05-01,2015-05-08,8,U.S. Association Of Former Members Of Congress; Konrad-adenauer-stiftung; Zeit-stiftung Ebelin Un Ge,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,29,NA,NA,NA,NA,NA,NA
500013790,https://www.documentcloud.org/documents/24145847-500013790,Kurt Schrader,"Schrader, Kurt",OR,D,2015,2015-05-01,2015-05-11,11,U.S. Association Of Former Members Of Congress; Konrad-adenauer-stiftung; Zeit-stiftung Ebelin Un Ge,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,28,NA,NA,NA,NA,NA,NA
500013793,https://www.documentcloud.org/documents/24145841-500013793,Theodore Deutch,"Deutch, Theodore E.",FL,D,2015,2015-05-01,2015-05-08,8,U.S. Association Of Former Members Of Congress; Konrad-adenauer-stiftung; Zeit-stiftung Ebelin Un Ge,"Berlin, Germany; Dresden, Germany; Leipzig, Germany",yes,29,NA,NA,NA,NA,NA,NA
500013868,https://www.documentcloud.org/documents/24145771-500013868,Robert Edmonson,"Pelosi, Nancy",CA,D,2015,2015-05-22,2015-05-30,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Fukushima, Japan; Hiroshima, Japan; Sendai, Japan; Tokyo, Japan",yes,29,NA,NA,NA,NA,NA,NA
500013883,https://www.documentcloud.org/documents/24145759-500013883,Andy Flick,"Moulton, Seth",MA,D,2015,2015-05-22,2015-05-30,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Fukushima, Japan; Hiroshima, Japan; Sendai, Japan; Tokyo, Japan",yes,28,NA,NA,NA,NA,NA,NA
500013237,https://www.documentcloud.org/documents/24146560-500013237,Joseph Crowley,"Crowley, Joseph",NY,D,2015,2015-02-14,2015-02-21,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,26,NA,NA,NA,NA,NA,NA
500013245,https://www.documentcloud.org/documents/24146552-500013245,Susan A. Davis,"Davis, Susan A.",CA,D,2015,2015-02-14,2015-02-21,8,U.S. Association Of Former Members Of Congress,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500013260,https://www.documentcloud.org/documents/24146538-500013260,George Holding,"Holding, George",NC,R,2015,2015-02-14,2015-02-21,8,U.S. Association Of Former Members Of Congress,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,18,NA,NA,NA,NA,NA,NA
500013262,https://www.documentcloud.org/documents/24146536-500013262,Joseph Kennedy,"Kennedy, Joseph P.",MA,D,2015,2015-02-14,2015-02-21,8,U.S. Association Of Former Members Of Congress,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,26,NA,NA,NA,NA,NA,NA
500013278,https://www.documentcloud.org/documents/24146521-500013278,Jim McDermott,"McDermott, Jim",WA,D,2015,2015-02-14,2015-02-21,8,U.S. Association Of Former Members Of Congress,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,28,NA,NA,NA,NA,NA,NA
500013284,https://www.documentcloud.org/documents/24146516-500013284,Bill Huizenga,"Huizenga, Bill",MI,R,2015,2015-02-14,2015-02-21,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,26,NA,NA,NA,NA,NA,NA
500013285,https://www.documentcloud.org/documents/24146515-500013285,Billy Long,"Long, Billy",MO,R,2015,2015-02-14,2015-02-21,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,28,NA,NA,NA,NA,NA,NA
500013303,https://www.documentcloud.org/documents/24146497-500013303,Diana DeGette,"DeGette, Diana",CO,D,2015,2015-02-14,2015-02-21,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Hiroshima, Japan; Iwakuni, Japan; Tokyo, Japan",yes,21,NA,NA,NA,NA,NA,NA
500013220,https://www.documentcloud.org/documents/24146572-500013220,F. James Sensenbrenner,"Sensenbrenner, F. James",WI,R,2015,2015-02-14,2015-02-19,6,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500012030,https://www.documentcloud.org/documents/24147845-500012030,John Shimkus,"Shimkus, John",IL,R,2014,2014-06-04,2014-06-07,4,The Atlantic Council,"Wroclaw, Poland",yes,NA,NA,NA,NA,NA,NA,NA
500012038,https://www.documentcloud.org/documents/24147842-500012038,Tim Murphy,"Murphy, Tim",PA,R,2014,2014-06-04,2014-06-07,4,The Atlantic Council,"Wroclaw, Poland",yes,NA,NA,NA,NA,NA,NA,NA
500011424,https://www.documentcloud.org/documents/24148322-500011424,Adam Howard,"Turner, Michael",OH,R,2014,2014-03-17,2014-03-24,8,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500012011,https://www.documentcloud.org/documents/24147860-500012011,Marc A. Veasey,"Veasey, Marc",TX,D,2014,2014-06-01,2014-06-05,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Frankfurt, Germany",yes,14,NA,NA,NA,NA,NA,NA
500012024,https://www.documentcloud.org/documents/24147851-500012024,Charles Dent,"Dent, Charles",PA,R,2014,2014-06-01,2014-06-05,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Frankfurt, Germany",yes,14,NA,NA,NA,NA,NA,NA
500010960,https://www.documentcloud.org/documents/24148788-500010960,Cesar A. Gonzalez,"Diaz-Balart, Mario",FL,R,2014,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",yes,27,NA,NA,NA,NA,NA,NA
500010962,https://www.documentcloud.org/documents/24148786-500010962,Alexa Eva Marrero,"Upton, Fred",MI,R,2014,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",yes,27,NA,NA,NA,NA,NA,NA
500011245,https://www.documentcloud.org/documents/24148566-500011245,Gerald Connolly,"Connolly, Gerald",VA,D,2014,2014-02-15,2014-02-22,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Kyoto, Japan; Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500011422,https://www.documentcloud.org/documents/24148324-500011422,F. James Sensenbrenner,"Sensenbrenner, F. James",WI,R,2014,2014-02-15,2014-02-22,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",yes,30,NA,NA,NA,NA,NA,NA
500010957,https://www.documentcloud.org/documents/24148789-500010957,Gregory Mecher,"Kennedy, Joseph P.",MA,D,2014,2014-01-18,2014-01-25,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500010965,https://www.documentcloud.org/documents/24148783-500010965,Richard K. McPike,"Takano, Mark",CA,D,2014,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",yes,25,NA,NA,NA,NA,NA,NA
500011030,https://www.documentcloud.org/documents/24148729-500011030,Lisa Cohen,"DeGette, Diana",CO,D,2014,2014-01-18,2014-01-24,7,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500011413,https://www.documentcloud.org/documents/24148327-500011413,Glen Downs,"Jones, Walter B.",NC,R,2014,2014-01-18,2014-01-24,7,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",yes,10,NA,NA,NA,NA,NA,NA
500010597,https://www.documentcloud.org/documents/24149059-500010597,Rochelle Dornatt,"Farr, Sam",CA,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010601,https://www.documentcloud.org/documents/24149050-500010601,Adam Howard,"Turner, Michael",OH,R,2013,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010602,https://www.documentcloud.org/documents/24149049-500010602,Clinton B. Britt,"Tonko, Paul",NY,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010604,https://www.documentcloud.org/documents/24149048-500010604,Gina Santucci,"Poe, Ted",TX,R,2013,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010610,https://www.documentcloud.org/documents/24149044-500010610,Lucille Muffy Day,"Campbell, John",CA,R,2013,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010617,https://www.documentcloud.org/documents/24149038-500010617,Julie Tagen,"Grayson, Alan",FL,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010619,https://www.documentcloud.org/documents/24149036-500010619,Richard K. McPike,"Takano, Mark",CA,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010620,https://www.documentcloud.org/documents/24149034-500010620,Danielle Piper,"Perlmutter, Ed",CO,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010623,https://www.documentcloud.org/documents/24149032-500010623,Jonathan Day,"Wilson, Joe",SC,R,2013,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010624,https://www.documentcloud.org/documents/24149031-500010624,Debra Gebhardt,"Petri, Thomas E.",WI,R,2013,2013-08-31,2013-09-06,7,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500010636,https://www.documentcloud.org/documents/24149023-500010636,Jonas Miller,"Carter, John",TX,R,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500009030,https://www.documentcloud.org/documents/24150473-500009030,Ed Perlmutter,"Perlmutter, Ed",CO,D,2013,2013-02-15,2013-02-20,6,German Marshall Fund Of The United States,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500009119,https://www.documentcloud.org/documents/24150417-500009119,Spencer Bachus,"Bachus, Spencer",AL,R,2013,2013-02-15,2013-02-20,6,German Marshall Fund Of The United States,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500009129,https://www.documentcloud.org/documents/24150409-500009129,Steve King,"King, Steve",IA,R,2013,2013-02-15,2013-02-25,11,German Marshall Fund Of The United States,"Berlin, Germany; Elmau, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500009026,https://www.documentcloud.org/documents/24150477-500009026,Loretta Sanchez,"Sanchez, Loretta",CA,D,2013,2013-02-15,2013-02-24,10,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Munich, Germany; Rome, Italy",yes,NA,NA,NA,NA,NA,NA,NA
500010615,https://www.documentcloud.org/documents/24149039-500010615,Leonard Young,"Brownley, Julia",CA,D,2013,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Potsdam, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500009171,https://www.documentcloud.org/documents/24150376-500009171,Rob Bishop,"Bishop, Rob",UT,R,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,18,NA,NA,NA,NA,NA,NA
500009173,https://www.documentcloud.org/documents/24150375-500009173,Tim Ryan,"Ryan, Tim",OH,D,2013,2013-03-24,2013-03-29,6,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,28,NA,NA,NA,NA,NA,NA
500009177,https://www.documentcloud.org/documents/24150372-500009177,Tim Murphy,"Murphy, Tim",PA,R,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,29,NA,NA,NA,NA,NA,NA
500009181,https://www.documentcloud.org/documents/24150369-500009181,Charles Dent,"Dent, Charles",PA,R,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,29,NA,NA,NA,NA,NA,NA
500009192,https://www.documentcloud.org/documents/24150363-500009192,Jim Costa,"Costa, Jim",CA,D,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,28,NA,NA,NA,NA,NA,NA
500009204,https://www.documentcloud.org/documents/24150354-500009204,Gene Green,"Green, Gene",TX,D,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,22,NA,NA,NA,NA,NA,NA
500009206,https://www.documentcloud.org/documents/24150353-500009206,Jim Cooper,"Cooper, Jim",TN,D,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,29,NA,NA,NA,NA,NA,NA
500009211,https://www.documentcloud.org/documents/24150349-500009211,Diana DeGette,"DeGette, Diana",CO,D,2013,2013-03-22,2013-03-29,8,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Berlin, Germany; Munich, Germany",yes,29,NA,NA,NA,NA,NA,NA
500009233,https://www.documentcloud.org/documents/24150331-500009233,F. James Sensenbrenner,"Sensenbrenner, F. James",WI,R,2013,2013-03-22,2013-03-28,7,U.S. Association Of Former Members Of Congress; Atlantik-brucke;Hanns-seidel-foundation,"Andechs, Germany; Berlin, Germany; Munich, Germany",yes,2,NA,NA,NA,NA,NA,NA
500007495,https://www.documentcloud.org/documents/24151628-500007495,Paul Berkowitz,"Rohrabacher, Dana",CA,R,2012,2012-03-29,2012-04-02,5,Aspen Institute Germany,"Berlin, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500007359,https://www.documentcloud.org/documents/24151741-500007359,Sean O'Brien,"Quigley, Mike",IL,D,2012,2012-02-19,2012-02-22,4,German Marshall Fund Of The United States; The Henry Jackson Society,"London, United Kingdom",yes,NA,NA,NA,NA,NA,NA,NA
500009506,NA,Theodore Deutch,"Deutch, Theodore E.",FL,D,2012,2012-02-19,2012-02-22,4,German Marshall Fund of the United States ;Henry Jackson Society,"London, United Kingdom",yes,NA,NA,NA,NA,NA,NA,NA
500007928,https://www.documentcloud.org/documents/24151305-500007928,Travis Robey,"Kind, Ron",WI,D,2012,2012-05-19,2012-05-25,7,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Berlin, Germany; Munich, Germany",yes,22,NA,NA,NA,NA,NA,NA
500007934,https://www.documentcloud.org/documents/24151293-500007934,Philip S. Barnett,"Waxman, Henry A.",CA,D,2012,2012-05-19,2012-05-25,7,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Berlin, Germany; Munich, Germany",yes,22,NA,NA,NA,NA,NA,NA
500007935,https://www.documentcloud.org/documents/24151292-500007935,Gabe Neville,"Pitts, Joseph R.",PA,R,2012,2012-05-17,2012-05-25,9,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Munich, Germany",yes,16,NA,NA,NA,NA,NA,NA
500007958,https://www.documentcloud.org/documents/24151277-500007958,Yelberton Watkins,"Clyburn, James",SC,D,2012,2012-05-19,2012-05-24,6,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Berlin, Germany; Munich, Germany",yes,18,NA,NA,NA,NA,NA,NA
